Precipitation,Net_Radiation,Soil_Moisture,Evapotranspiration,Runoff,Time,Drainage,Infiltration
0.007854452,0.7216596102292561,0.03299278455970245,0.02344711434976346,0.0,2010-02-14,0.6451829488049483,0.007854452
0.0,0.6652433754554521,0.0,0.004713459612557279,0.0,2010-02-15,0.140697088583316,0.0
0.64727193,0.6088271406816482,0.64727193,0.0,0.0,2010-02-16,0.0,0.64727193
2.1267276,0.5524109059078445,2.133475371956612,0.017336258610159517,0.0,2010-02-17,0.6231878994332287,2.1267276
0.65012586,0.4959946711340407,1.6239328220753195,0.028259896932071694,0.0,2010-02-18,1.1314085129492208,0.65012586
0.6724219,0.5556655745808022,1.2816366238392103,0.027621500508616545,0.0,2010-02-19,0.9870965977274928,0.6724219
0.51435566,0.6153364780275635,0.8919026558479762,0.027173455085564464,0.0,2010-02-20,0.8769161729056696,0.51435566
2.5891805,0.6750073814743252,2.724682795321645,0.02486663368334677,0.0,2010-02-21,0.7315337268429841,2.5891805
0.45623606,0.7346782849210867,1.8550173255325775,0.04730476880733154,0.0,2010-02-22,1.2785967609817361,0.45623606
0.05270786,0.7943491883678482,0.8105298978748432,0.04220220932994421,0.0,2010-02-23,1.05499307832779,0.05270786
0.106708944,0.8540200918146097,0.1898820573619926,0.029991787739348973,0.0,2010-02-24,0.6973649967735016,0.106708944
0.012133727,0.9136909952613712,0.0,0.015530700876826396,0.0,2010-02-25,0.33753404927087804,0.012133727
6.1505737,0.9733618987081326,6.1505737,0.0,0.0,2010-02-26,0.0,6.1505737
2.2809486,1.0706202131770832,6.406923282437269,0.1035721515350849,0.0,2010-02-27,1.9210268660276462,2.2809486
4.0645466,1.167878527646034,8.395507084683203,0.1153113831822755,0.0,2010-02-28,1.9606514145717902,4.0645466
0.3052949,1.265136842114985,6.313416361549365,0.14299166243756137,0.0,2010-03-01,2.2443939606962773,0.3052949
0.28117645,1.3623951565839354,4.514769606019794,0.13353190746301014,0.0,2010-03-02,1.946291298066561,0.28117645
0.18461587,1.4596534710528861,2.932542425580171,0.1209810381154193,0.0,2010-03-03,1.6458620123242034,0.18461587
0.0,1.5569117855218368,1.5020707580262984,0.10400061421418398,0.0,2010-03-04,1.3264710533396884,0.0
0.0,1.6541700999907873,0.4736513164037126,0.0790815382310806,0.0,2010-03-05,0.9493379033915053,0.0
0.18066108,1.7514284144597383,0.07419812047360508,0.0470187968250718,0.0,2010-03-06,0.5330954791050357,0.18066108
1.1497964,1.780660946614447,0.9940792880530086,0.0189202744614949,0.0,2010-03-07,0.2109949579591016,1.1497964
0.61298597,1.8098934787691559,0.7643747007443591,0.07039037419860705,0.0,2010-03-08,0.7723001831100424,0.61298597
1.283415,1.8391260109238645,1.3078500532955653,0.06272120377894268,0.0,2010-03-09,0.6772184436698512,1.283415
0.8813476,1.8683585430785739,1.2200122465789982,0.08334680291938608,0.0,2010-03-10,0.885838603797181,0.8813476
0.7517578,1.8975910752332825,1.0344369741627966,0.08175879279613336,0.0,2010-03-11,0.8555742796200683,0.7517578
0.20315547,1.9268236073879914,0.37332722533094853,0.0764440560685735,0.0,2010-03-12,0.7878211627632745,0.20315547
