Precipitation,Net_Radiation,Soil_Moisture,Evapotranspiration,Runoff,Time,Drainage,Infiltration
5.0933795,1.9993787222050112,33.55066093595313,0.26816179318227984,0.0,2010-01-08,3.0894103096948924,5.0933795
3.7906733,2.0192727881234345,33.890644453518355,0.2781201171971556,0.0,2010-01-09,3.172569665237619,3.7906733
1.0945146,2.075410290047043,31.50925861336261,0.28729677459059605,0.0,2010-01-10,3.1886036655651493,1.0945146
1.1977623,2.1315477919706516,29.34797164836427,0.28451229432962494,0.0,2010-01-11,3.074536970668719,1.1977623
0.56562436,2.18768529389426,26.664563687921913,0.28181283167694293,0.0,2010-01-12,2.967219488765413,0.56562436
3.1694086,2.2438227958178687,26.73014332981082,0.2755133628536327,0.0,2010-01-13,2.8283155952574623,3.1694086
0.004417891,2.2999602977414773,23.62001632677918,0.2827534117817125,0.0,2010-01-14,2.8317914822499284,0.004417891
0.0013379061,2.3560977996650854,20.687116297442863,0.27228284602669983,0.0,2010-01-15,2.6619550894096156,0.0013379061
3.8201318,2.4122353015886944,21.75514711670432,0.26088945033152716,0.0,2010-01-16,2.491211530407014,3.8201318
8.730966,2.468372803512303,27.657637481903734,0.27376544869115554,0.0,2010-01-17,2.5547101861094337,8.730966
0.4431079,2.4495291082852106,24.91392230104837,0.306321172407616,0.0,2010-01-18,2.8805019084477483,0.4431079
0.0010266616,2.4306854130581184,21.892560981048547,0.2884939290962324,0.0,2010-01-19,2.7338940525035915,0.0010266616
1.3267031,2.4118417178310265,20.388159230636692,0.2683390994477586,0.0,2010-01-20,2.5627657509640955,1.3267031
4.127746,2.3929980226039342,21.785827898815,0.25693201276116095,0.0,2010-01-21,2.4731453190605293,4.127746
0.035250194,2.374154327376842,19.00106576291474,0.26350135404967506,0.0,2010-01-22,2.556510975850583,0.035250194
0.0,2.35531063214975,16.36939990054528,0.2441316262014389,0.0,2010-01-23,2.3875342361680225,0.0
3.9928381,2.336466936922658,17.921418300604227,0.22478270337182052,0.0,2010-01-24,2.2160369965692324,3.9928381
4.0377083,2.3176232416955656,19.407113945932053,0.2333006220598292,0.0,2010-01-25,2.318712032612344,4.0377083
1.117858,2.440784585313284,17.856382020922222,0.25568002537005824,0.0,2010-01-26,2.4129098996397724,1.117858
0.035375588,2.563945928931002,15.319629020573664,0.2576276472650008,0.0,2010-01-27,2.314500941083556,0.035375588
9.249579,2.68710727254872,22.17531581446644,0.2500898117219353,0.0,2010-01-28,2.1438023943852893,9.249579
9.915951,2.8102686161664385,29.197324032198807,0.31468034033972314,0.0,2010-01-29,2.579262441927911,9.915951
5.0414467,2.933429959784157,30.902269709936594,0.376906926839728,0.0,2010-01-30,2.9595940954224855,5.0414467
1.9781483,3.0565913034018752,29.43160330748932,0.4040354143902611,0.0,2010-01-31,3.0447792880570144,1.9781483
3.2675683,3.179752647019593,29.31753536313931,0.4101919840202291,0.0,2010-02-01,2.9714442603297804,3.2675683
3.0836713,3.3029139906373115,29.010272731695842,0.4252534683891957,0.0,2010-02-02,2.9656804630542704,3.0836713
15.2277565,3.2889868109265694,37.03893867403566,0.4212354458323072,3.8277564999999996,2010-02-03,2.9500986118278743,11.4
0.023865383,3.275059631215827,33.25543207128686,0.47395307984893037,0.0,2010-02-04,3.3334189058998716,0.023865383
10.191331,3.2611324515050844,39.8409983933642,0.44718436053542177,0.0,2010-02-05,3.158580317387237,10.191331
0.13302109,3.2472052717943423,36.02943640937322,0.48737328602478586,0.0,2010-02-06,3.4572097879661947,0.13302109
0.2836742,3.2332780920835997,32.56394581388052,0.46148614288505724,0.0,2010-02-07,3.287678652607637,0.2836742
0.0,3.219350912372857,29.00153515701407,0.43684130966518403,0.0,2010-02-08,3.1255693472012673,0.0
1.1672262,3.205423732662115,26.80863573222815,0.4104713150227874,0.0,2010-02-09,2.9496543097631323,1.1672262
2.025484,3.191496552951372,25.605240461462127,0.39293309362012385,0.0,2010-02-10,2.8359461771459,2.025484
4.394774,3.234713499488322,26.83923672940422,0.38921280616520193,0.0,2010-02-11,2.7715649258927053,4.394774
2.329513,3.2779304460252705,25.927380459851264,0.40380499383667506,0.0,2010-02-12,2.8375642757162813,2.329513
0.17738684,3.3211473925622204,22.913703547175917,0.4021187661337744,0.0,2010-02-13,2.7889449865415736,0.17738684
0.43463802,3.3643643390991693,20.343542966161312,0.3829459994840048,0.0,2010-02-14,2.6218526015306,0.43463802
0.05100699,3.4075812856361187,17.558646658875965,0.3654655041303798,0.0,2010-02-15,2.4704377931549693,0.05100699
0.0,3.450798232173068,14.919686213282727,0.3438364843086214,0.0,2010-02-16,2.2951239612846166,0.0
2.888947,3.494015178710017,15.372083436277105,0.32091609794281634,0.0,2010-02-17,2.1156336790628045,2.888947
2.8666825,3.5372321252469665,15.761522194937811,0.32977429315542506,0.0,2010-02-18,2.147469448183869,2.8666825
5.453232,3.8259460153354263,18.679071811537884,0.36118090984757495,0.0,2010-02-19,2.1745014735523505,5.453232
1.6450714,4.1146599054238875,17.534063302095635,0.42286180722577354,0.0,2010-02-20,2.367218102216474,1.6450714
1.4890302,4.403373795512347,16.291133197756775,0.43844357437400383,0.0,2010-02-21,2.293516729964857,1.4890302
3.9621117,4.692087685600807,17.592184321416912,0.4503276753934285,0.0,2010-02-22,2.210732900946433,3.9621117
4.5926723,4.980801575689267,19.390782533111903,0.4967592869717082,0.0,2010-02-23,2.297314801333303,4.5926723
1.6087399,5.269515465777728,18.035861634967684,0.5517663643155809,0.0,2010-02-24,2.411894433828639,1.6087399
4.4828076,5.558229355866188,19.6312697340658,0.5612957864277618,0.0,2010-02-25,2.3261037144741215,4.4828076
7.936305,5.846943245954648,24.524756966051932,0.6160130951529208,0.0,2010-02-26,2.4268046728609494,7.936305
0.6309897,5.67976576900363,21.77445288908302,0.6688360188064796,0.0,2010-02-27,2.7124577581624343,0.6309897
1.2335128,5.512588292052613,19.840453799539848,0.6116684149295726,0.0,2010-02-28,2.555843474613597,1.2335128
0.06060891,5.345410815101595,16.89519673252129,0.5661659667996894,0.0,2010-03-01,2.43970001021887,0.06060891
