time,longitude,latitude,snr_[MJ/m2],tp_[mm],ro_[m],sm_[m3/m3],le_[W/m2],t2m_[K]
2008-01-01,-3.625,38.625,1.6265017,0.00594767,6.938894e-18,0.23759547,15.159671505292255,276.2573
2008-01-02,-3.625,38.625,0.46011108,12.292146,3.1189468e-06,0.2554957,15.09805796322999,280.40665
2008-01-03,-3.625,38.625,2.4940145,12.748878,3.8207672e-06,0.29757413,15.036444421167726,280.50784
2008-01-04,-3.625,38.625,1.1900134,0.7674296,1.05499865e-07,0.30692396,14.974830879105461,278.68634
2008-01-05,-3.625,38.625,2.7419262,0.7709782,1.5712168e-07,0.30692536,14.913217337043196,280.5837
2008-01-06,-3.625,38.625,2.0045607,0.93650115,1.8214969e-07,0.30802912,14.851603794980932,283.8417
2008-01-07,-3.625,38.625,2.2578416,0.008756493,6.938894e-18,0.30645794,14.789990252918667,282.30923
2008-01-08,-3.625,38.625,2.1209776,0.007600203,6.938894e-18,0.30126357,14.728376710856402,281.12274
2008-01-09,-3.625,38.625,2.1611712,0.042939276,6.938894e-18,0.2980337,14.666763168794137,282.44427
2008-01-10,-3.625,38.625,1.7879817,0.062772095,6.938894e-18,0.29466784,14.961735966304937,282.77457
2008-01-11,-3.625,38.625,0.72405803,2.992702,7.6509286e-07,0.29939723,15.256708763815737,281.1725
2008-01-12,-3.625,38.625,1.2424036,-1.6653345e-13,6.938894e-18,0.29885393,15.55168156132654,277.81882
2008-01-13,-3.625,38.625,3.4469755,0.0137068415,6.938894e-18,0.29358158,15.84665435883734,277.8715
2008-01-14,-3.625,38.625,3.0095356,7.0933633,2.416942e-06,0.3038391,16.14162715634814,281.2222
2008-01-15,-3.625,38.625,1.0911419,0.036175013,6.938894e-18,0.3078422,16.43659995385894,280.384
2008-01-16,-3.625,38.625,2.2587378,1.228724,1.1279869e-07,0.30988106,16.73157275136974,283.07144
2008-01-17,-3.625,38.625,1.5488423,0.021637067,6.938894e-18,0.30531242,17.02654554888054,280.82944
2008-01-18,-3.625,38.625,3.6793833,0.041797493,6.938894e-18,0.3016503,17.189547695495463,282.62238
2008-01-19,-3.625,38.625,2.9257245,-1.6653345e-13,6.938894e-18,0.2961297,17.352549842110385,281.92896
2008-01-20,-3.625,38.625,2.9285376,-1.6653345e-13,6.938894e-18,0.2919796,17.51555198872531,282.936
2008-01-21,-3.625,38.625,2.836238,-1.6653345e-13,6.938894e-18,0.28823346,17.67855413534023,283.77502
2008-01-22,-3.625,38.625,2.699854,-1.6653345e-13,6.938894e-18,0.28456777,17.841556281955153,283.36658
2008-01-23,-3.625,38.625,2.7634919,-1.6653345e-13,6.938894e-18,0.27975208,18.00455842857008,282.17538
2008-01-24,-3.625,38.625,3.075812,-1.6653345e-13,6.938894e-18,0.27487475,18.167560575185,281.6397
2008-01-25,-3.625,38.625,2.761894,-1.6653345e-13,6.938894e-18,0.27062458,18.33056272179992,280.82678
2008-01-26,-3.625,38.625,1.5788049,0.00033002323,6.938894e-18,0.26606297,18.627864515615833,280.2464
2008-01-27,-3.625,38.625,2.9148178,-1.6653345e-13,6.938894e-18,0.26217815,18.92516630943175,279.6947
2008-01-28,-3.625,38.625,2.9636881,-1.6653345e-13,6.938894e-18,0.25845116,19.22246810324766,279.71484
2008-01-29,-3.625,38.625,3.1724162,-1.6653345e-13,6.938894e-18,0.25385076,19.519769897063576,280.3822
2008-01-30,-3.625,38.625,3.3238454,-1.6653345e-13,6.938894e-18,0.25112838,19.817071690879487,281.04953
2008-01-31,-3.625,38.625,3.451083,-1.6653345e-13,6.938894e-18,0.24592045,20.1143734846954,279.8133
2008-02-01,-3.625,38.625,2.9034307,0.0031864746,0.0,0.24400385,20.411675278511314,279.46985
2008-02-02,-3.625,38.625,0.35560137,0.3276367,0.0,0.24440949,20.708977072327226,279.78604
2008-02-03,-3.625,38.625,3.0275428,0.8926528,4.5258545e-07,0.24858835,21.08971864261009,281.18372
2008-02-04,-3.625,38.625,2.576257,1.9739527,3.9154227e-07,0.25496992,21.470460212892956,282.05624
2008-02-05,-3.625,38.625,4.1537595,1.6653345e-13,0.0,0.25544965,21.85120178317582,281.1537
2008-02-06,-3.625,38.625,3.9253976,1.6653345e-13,0.0,0.25055045,22.23194335345869,281.12546
2008-02-07,-3.625,38.625,3.8723452,1.6653345e-13,0.0,0.24596946,22.612684923741554,282.77307
2008-02-08,-3.625,38.625,3.6896167,1.6653345e-13,0.0,0.24125779,22.99342649402442,282.9922
2008-02-09,-3.625,38.625,3.6084328,1.6653345e-13,0.0,0.23712555,23.374168064307284,282.9001
2008-02-10,-3.625,38.625,3.578694,1.6653345e-13,0.0,0.23114717,23.75490963459015,281.94995
2008-02-11,-3.625,38.625,3.8380976,1.6653345e-13,0.0,0.22822031,23.569005920931144,281.3324
2008-02-12,-3.625,38.625,4.2733593,1.6653345e-13,0.0,0.2223328,23.38310220727214,280.9968
2008-02-13,-3.625,38.625,3.7630982,1.6653345e-13,0.0,0.22016725,23.197198493613136,281.0161
2008-02-14,-3.625,38.625,3.9736624,0.013812374,0.0,0.21931967,23.011294779954135,283.0221
2008-02-15,-3.625,38.625,2.9510376,0.069932036,0.0,0.21851268,22.82539106629513,284.0588
2008-02-16,-3.625,38.625,5.4639587,1.6653345e-13,0.0,0.21730205,22.639487352636124,283.81592
2008-02-17,-3.625,38.625,2.4061093,0.85779524,1.9265148e-07,0.2174565,22.453583638977122,281.7094
2008-02-18,-3.625,38.625,4.90378,4.513332,1.0753445e-06,0.22782615,22.267679925318117,284.04797
2008-02-19,-3.625,38.625,3.0389166,15.856883,4.1062694e-06,0.25760335,23.033643072402036,284.1733
2008-02-20,-3.625,38.625,3.79855,3.1995559,6.49346e-07,0.29168263,23.799606219485952,284.685
2008-02-21,-3.625,38.625,4.722728,0.26704183,0.0,0.29126024,24.56556936656987,284.77377
2008-02-22,-3.625,38.625,5.9428177,1.6653345e-13,0.0,0.28334343,25.33153251365379,284.20282
2008-02-23,-3.625,38.625,3.8442583,0.80305123,1.2143444e-07,0.27881283,26.097495660737707,284.85077
2008-02-24,-3.625,38.625,4.7688704,3.4638593,8.8449724e-07,0.28444827,26.863458807821626,284.49768
2008-02-25,-3.625,38.625,6.4664516,1.5265241,2.3269502e-07,0.28678027,27.629421954905546,284.28558
2008-02-26,-3.625,38.625,6.3838577,0.020874718,0.0,0.28077298,28.39538510198946,284.9077
2008-02-27,-3.625,38.625,6.8543186,0.0230284,0.0,0.27234668,29.099687795948096,286.11823
2008-02-28,-3.625,38.625,5.6548595,6.891393,1.7148426e-06,0.2772861,29.80399048990673,284.994
2008-02-29,-3.625,38.625,4.4317355,0.119120896,0.0,0.2813836,30.50829318386537,285.00726
2008-03-01,-3.625,38.625,6.907588,0.0,0.0,0.2748162,31.212595877824004,285.71204
2008-03-02,-3.625,38.625,7.4024878,0.0,0.0,0.26568174,31.91689857178264,287.1554
2008-03-03,-3.625,38.625,7.47272,0.0002858961,0.0,0.25775594,32.62120126574128,287.36893
2008-03-04,-3.625,38.625,6.2415385,0.0,0.0,0.24978015,33.32550395969991,282.99747
2008-03-05,-3.625,38.625,4.9108553,0.0,0.0,0.24238122,34.02980665365855,278.63223
2008-03-06,-3.625,38.625,7.2593994,0.0,0.0,0.23756084,34.86545756459236,278.588
2008-03-07,-3.625,38.625,7.374952,0.0,0.0,0.23321708,35.70110847552617,281.73163
2008-03-08,-3.625,38.625,7.508079,0.0,0.0,0.22899619,36.536759386459984,283.27362
2008-03-09,-3.625,38.625,5.993535,0.0,0.0,0.2254258,37.3724102973938,282.33633
2008-03-10,-3.625,38.625,5.41938,0.27211332,0.0,0.2243711,38.20806120832761,282.04364
2008-03-11,-3.625,38.625,9.002862,0.32681742,0.0,0.22494002,39.04371211926142,286.8753
2008-03-12,-3.625,38.625,7.9325914,0.0,0.0,0.22235957,39.87936303019523,287.19077
2008-03-13,-3.625,38.625,8.029708,0.0,0.0,0.21793406,40.715013941129044,288.22882
2008-03-14,-3.625,38.625,7.1487355,0.0,0.0,0.21353237,41.07328166288357,289.60455
2008-03-15,-3.625,38.625,8.66992,0.029482894,0.0,0.21015325,41.43154938463811,288.02267
2008-03-16,-3.625,38.625,8.265101,0.0,0.0,0.2063171,41.78981710639265,285.42178
2008-03-17,-3.625,38.625,5.9533863,0.0020033666,0.0,0.20180102,42.14808482814718,285.9842
2008-03-18,-3.625,38.625,8.807953,0.016882528,0.0,0.19899794,42.506352549901706,283.79388
2008-03-19,-3.625,38.625,6.6290812,0.43233916,1.626876e-07,0.19709298,42.86462027165624,283.67557
2008-03-20,-3.625,38.625,7.0064797,4.803151,6.3127663e-07,0.20561545,43.22288799341078,283.37857
2008-03-21,-3.625,38.625,8.944529,0.03803674,0.0,0.20908916,43.58115571516531,284.15067
2008-03-22,-3.625,38.625,8.75441,5.86474,1.2702565e-06,0.21587078,44.15753469974906,282.40402
2008-03-23,-3.625,38.625,9.874217,0.68068963,1.08458394e-07,0.2214978,44.733913684332805,278.52505
2008-03-24,-3.625,38.625,9.363717,0.0,0.0,0.21595111,45.31029266891655,282.06003
2008-03-25,-3.625,38.625,9.066891,0.009434571,0.0,0.21074541,45.8866716535003,284.88815
2008-03-26,-3.625,38.625,7.8730273,0.021469427,0.0,0.20598093,46.463050638084056,283.77103
2008-03-27,-3.625,38.625,2.1399689,0.041060638,0.0,0.20182404,47.039429622667804,283.82867
2008-03-28,-3.625,38.625,9.936181,0.0,0.0,0.20162389,47.61580860725155,286.37802
2008-03-29,-3.625,38.625,9.265308,0.0065756105,0.0,0.20008549,48.1921875918353,289.31818
2008-03-30,-3.625,38.625,9.987723,0.50545996,6.680562e-08,0.19900487,47.93748914919517,286.18933
2008-03-31,-3.625,38.625,10.445327,0.0,0.0,0.19513938,47.682790706555046,283.90375
2008-04-01,-3.625,38.625,9.841716,0.0,0.0,0.19095033,47.42809226391492,286.41388
2008-04-02,-3.625,38.625,10.572636,0.0,0.0,0.18679073,47.173393821274786,288.35938
2008-04-03,-3.625,38.625,10.482004,0.0,0.0,0.18345363,46.91869537863466,290.0575
2008-04-04,-3.625,38.625,10.240888,0.0,0.0,0.18005401,46.66399693599453,290.64474
2008-04-05,-3.625,38.625,10.472737,0.0,0.0,0.17894332,46.409298493354406,289.6629
2008-04-06,-3.625,38.625,10.698817,0.12736265,6.1797385e-09,0.17733161,46.15460005071428,290.3156
2008-04-07,-3.625,38.625,6.532534,1.4392514,2.4001983e-07,0.17937332,46.72489404954292,287.12955
2008-04-08,-3.625,38.625,2.8307896,26.897394,5.7280995e-06,0.21428356,47.29518804837156,284.90762
2008-04-09,-3.625,38.625,3.5529416,38.544224,1.1147122e-05,0.29232204,47.8654820472002,287.14618
2008-04-10,-3.625,38.625,9.695646,10.0937,3.7708483e-06,0.3486013,48.43577604602884,286.5635
2008-04-11,-3.625,38.625,7.898692,6.0474586,1.4841834e-06,0.34909037,49.00607004485748,281.08536
2008-04-12,-3.625,38.625,8.99701,0.08699013,0.0,0.338767,49.57636404368613,282.5247
2008-04-13,-3.625,38.625,10.920624,0.0,0.0,0.331494,50.146658042514765,283.96857
2008-04-14,-3.625,38.625,11.727204,0.0015203925,0.0,0.32325697,50.716952041343404,285.38895
2008-04-15,-3.625,38.625,11.43766,0.007498528,0.0,0.31278092,51.53205590667548,286.90576
2008-04-16,-3.625,38.625,9.665833,0.28354785,5.4323703e-08,0.30318853,52.34715977200755,287.89926
2008-04-17,-3.625,38.625,7.0183735,9.669287,2.9004814e-06,0.3123553,53.16226363733962,284.63126
2008-04-18,-3.625,38.625,12.124171,15.053689,5.362385e-06,0.33964652,53.9773675026717,284.41956
2008-04-19,-3.625,38.625,6.2484245,15.942715,5.5903492e-06,0.35473725,54.792471368003774,283.33478
2008-04-20,-3.625,38.625,11.71431,14.496199,5.873245e-06,0.37221706,55.607575233335844,282.57806
2008-04-21,-3.625,38.625,6.51982,0.5260226,3.7976395e-08,0.35840318,56.42267909866791,284.1112
2008-04-22,-3.625,38.625,12.588955,0.0,0.0,0.3514722,57.23778296399999,285.71735
2008-04-23,-3.625,38.625,12.057981,0.0064775203,0.0,0.33732194,56.96591334762396,288.98907
2008-04-24,-3.625,38.625,13.9295845,0.0044532954,0.0,0.3290866,56.69404373124793,291.132
2008-04-25,-3.625,38.625,13.923836,0.0,0.0,0.31705245,56.4221741148719,292.8316
2008-04-26,-3.625,38.625,13.842272,0.0,0.0,0.30467415,56.15030449849587,292.2326
2008-04-27,-3.625,38.625,13.3785715,0.5162473,9.0108195e-08,0.29382807,55.87843488211985,292.75378
2008-04-28,-3.625,38.625,11.597517,0.0,0.0,0.28532988,55.60656526574382,290.38214
2008-04-29,-3.625,38.625,13.856607,0.0,0.0,0.27782783,55.33469564936779,287.47766
2008-04-30,-3.625,38.625,11.911989,0.0030407854,0.0,0.2683726,55.06282603299176,286.13974
2008-05-01,-3.625,38.625,14.02228,-8.326673e-14,0.0,0.26486236,54.65324140257305,288.64096
2008-05-02,-3.625,38.625,13.952754,-8.326673e-14,0.0,0.2580729,54.243656772154345,291.71838
2008-05-03,-3.625,38.625,12.753118,-8.326673e-14,0.0,0.2500538,53.83407214173564,293.6771
2008-05-04,-3.625,38.625,13.700759,0.42165774,6.991983e-08,0.24530414,53.42448751131693,293.4037
2008-05-05,-3.625,38.625,13.4546795,0.018066596,0.0,0.24075758,53.01490288089823,294.12354
2008-05-06,-3.625,38.625,12.625691,0.04291286,1.5513962e-08,0.23525575,52.60531825047952,295.23264
2008-05-07,-3.625,38.625,12.854725,0.60809344,1.3962566e-07,0.22958913,52.195733620060814,295.26328
2008-05-08,-3.625,38.625,9.518292,12.6214285,2.356624e-06,0.24223642,51.78614898964211,289.2883
2008-05-09,-3.625,38.625,10.307583,6.341376,1.0678802e-06,0.2734703,52.30377945635054,288.11362
2008-05-10,-3.625,38.625,4.9041953,9.80777,2.158382e-06,0.2935849,52.821409923058965,283.86423
2008-05-11,-3.625,38.625,8.467563,1.2432973,2.7731016e-07,0.30810642,53.3390403897674,286.20132
2008-05-12,-3.625,38.625,12.064885,0.8395609,5.5376436e-08,0.30209997,53.85667085647583,288.0578
2008-05-13,-3.625,38.625,10.230261,2.2316132,5.007571e-07,0.2979395,54.37430132318426,288.61185
2008-05-14,-3.625,38.625,9.22177,2.1467667,4.0648874e-07,0.29904765,54.891931789892695,288.29276
2008-05-15,-3.625,38.625,9.8121605,0.018206295,3.339706e-09,0.29030657,55.40956225660112,288.59528
2008-05-16,-3.625,38.625,12.40682,7.024413,1.7011555e-06,0.29122224,55.92719272330955,288.636
2008-05-17,-3.625,38.625,11.925011,2.8192573,5.9028724e-07,0.29362231,55.87365409290349,288.72922
2008-05-18,-3.625,38.625,11.608796,1.4382027,2.0933149e-07,0.2876028,55.82011546249743,287.26474
2008-05-19,-3.625,38.625,10.029319,1.5522317,2.9282413e-07,0.28223872,55.76657683209137,286.8679
2008-05-20,-3.625,38.625,9.929861,0.30361834,3.7707334e-08,0.27698764,55.7130382016853,288.68973
2008-05-21,-3.625,38.625,10.209678,0.93065286,2.482234e-07,0.27193692,55.65949957127924,289.73035
2008-05-22,-3.625,38.625,15.599919,0.0010635549,0.0,0.2668089,55.60596094087318,291.77765
2008-05-23,-3.625,38.625,13.710208,9.672374,2.9490513e-06,0.26849285,55.552422310467115,290.2658
2008-05-24,-3.625,38.625,14.499079,8.929725,2.3639457e-06,0.28763175,55.498883680061056,288.01358
2008-05-25,-3.625,38.625,11.555953,4.185334,1.3833258e-06,0.29367992,54.712086502048706,286.27258
2008-05-26,-3.625,38.625,11.473816,0.20898096,4.6541885e-08,0.29068667,53.92528932403635,287.21872
2008-05-27,-3.625,38.625,13.092313,1.8773309,4.064887e-07,0.28750643,53.13849214602399,286.9998
2008-05-28,-3.625,38.625,11.169875,1.0467728,2.1051605e-07,0.28199813,52.35169496801164,287.366
2008-05-29,-3.625,38.625,7.761279,1.2463846,3.3365717e-07,0.27849808,51.56489778999929,287.9659
2008-05-30,-3.625,38.625,8.079922,6.80269,1.9101585e-06,0.28703326,50.778100611986936,287.62268
2008-05-31,-3.625,38.625,13.268961,3.5464046,7.8647383e-07,0.2972833,49.99130343397458,287.1408
2008-06-01,-3.625,38.625,13.285361,0.5171434,1.9017286e-07,0.29090464,49.20450625596223,288.30502
2008-06-02,-3.625,38.625,13.970301,0.16015854,2.9358011e-08,0.28034565,49.49595848167384,290.19504
2008-06-03,-3.625,38.625,13.949915,-8.326673e-14,3.469447e-18,0.2689577,49.78741070738545,291.392
2008-06-04,-3.625,38.625,12.13135,0.03848488,3.469447e-18,0.25715706,50.078862933097064,292.65695
2008-06-05,-3.625,38.625,15.584897,0.0020110013,3.469447e-18,0.248878,50.37031515880867,293.19928
2008-06-06,-3.625,38.625,16.06272,-8.326673e-14,3.469447e-18,0.24029152,50.66176738452028,291.89212
2008-06-07,-3.625,38.625,15.849173,-8.326673e-14,3.469447e-18,0.23195727,50.9532196102319,292.25375
2008-06-08,-3.625,38.625,14.559655,7.2469945,1.2942129e-06,0.23645362,51.24467183594351,289.6796
2008-06-09,-3.625,38.625,9.666028,8.79097,1.8429109e-06,0.25830507,51.536124061655116,286.468
2008-06-10,-3.625,38.625,12.004048,0.5674322,5.3518942e-08,0.26431137,49.345176322040736,289.65625
2008-06-11,-3.625,38.625,12.182482,0.08662374,3.469447e-18,0.2528686,47.154228582426356,290.7237
2008-06-12,-3.625,38.625,12.840764,0.0029480294,3.469447e-18,0.24539022,44.963280842811976,292.12308
2008-06-13,-3.625,38.625,15.701825,0.0005360053,3.469447e-18,0.23694964,42.772333103197596,294.17227
2008-06-14,-3.625,38.625,15.670315,-8.326673e-14,3.469447e-18,0.22842363,40.58138536358321,295.92227
2008-06-15,-3.625,38.625,13.59763,-8.326673e-14,3.469447e-18,0.21998248,38.39043762396883,295.61664
2008-06-16,-3.625,38.625,11.280438,0.20362012,3.469447e-18,0.21533819,36.19948988435445,292.85434
2008-06-17,-3.625,38.625,10.870044,0.015821973,3.469447e-18,0.21387093,34.00854214474007,292.7971
2008-06-18,-3.625,38.625,15.550508,-8.326673e-14,3.469447e-18,0.20972948,33.75338321482694,296.06134
2008-06-19,-3.625,38.625,15.406345,-8.326673e-14,3.469447e-18,0.20898184,33.4982242849138,298.01627
2008-06-20,-3.625,38.625,14.247402,0.007648872,3.469447e-18,0.20388529,33.243065355000674,299.441
2008-06-21,-3.625,38.625,14.799173,-8.326673e-14,3.469447e-18,0.1959713,32.98790642508754,300.58337
2008-06-22,-3.625,38.625,14.108319,-8.326673e-14,3.469447e-18,0.19019872,32.73274749517441,301.05643
2008-06-23,-3.625,38.625,13.991015,1.2665999,4.0256234e-07,0.19113469,32.47758856526127,298.95422
2008-06-24,-3.625,38.625,14.700322,0.0040259287,3.469447e-18,0.18998997,32.22242963534814,297.71124
2008-06-25,-3.625,38.625,14.28176,-8.326673e-14,3.469447e-18,0.18643263,31.96727070543501,300.79526
2008-06-26,-3.625,38.625,14.273625,-8.326673e-14,3.469447e-18,0.18153122,31.693206962060042,302.50778
2008-06-27,-3.625,38.625,14.036878,-8.326673e-14,3.469447e-18,0.17708983,31.41914321868508,302.57333
2008-06-28,-3.625,38.625,13.960687,-8.326673e-14,3.469447e-18,0.17330445,31.145079475310112,302.50266
2008-06-29,-3.625,38.625,13.314556,0.36984363,3.469447e-18,0.17118303,30.871015731935145,302.5143
2008-06-30,-3.625,38.625,13.298633,0.014740147,3.469447e-18,0.1690292,30.59695198856018,301.71036
2008-07-01,-3.625,38.625,13.5615,0.0,0.0,0.1663008,30.32288824518521,300.50342
2008-07-02,-3.625,38.625,13.352932,0.0,0.0,0.16331525,30.048824501810248,297.97845
2008-07-03,-3.625,38.625,13.997179,0.0,0.0,0.16063046,29.77476075843528,296.0861
2008-07-04,-3.625,38.625,13.7979765,0.0,0.0,0.15753286,29.82944250106811,298.52594
2008-07-05,-3.625,38.625,14.272486,0.0,0.0,0.15535946,29.884124243700942,299.8837
2008-07-06,-3.625,38.625,14.407754,0.0,0.0,0.15367466,29.938805986333772,297.90002
2008-07-07,-3.625,38.625,13.666562,0.0,0.0,0.15135872,29.993487728966606,296.1739
2008-07-08,-3.625,38.625,13.214136,0.0,0.0,0.14901367,30.048169471599437,298.5882
2008-07-09,-3.625,38.625,13.543525,0.0,0.0,0.14759168,30.102851214232267,300.26596
2008-07-10,-3.625,38.625,12.56521,0.0,0.0,0.14571953,30.157532956865097,300.21036
2008-07-11,-3.625,38.625,13.344141,0.0,0.0,0.14445698,30.212214699497927,299.11298
2008-07-12,-3.625,38.625,12.308406,0.090074934,0.0,0.14306572,29.787786166976996,296.624
2008-07-13,-3.625,38.625,13.383162,0.0,0.0,0.14194961,29.36335763445607,295.63684
2008-07-14,-3.625,38.625,7.441335,1.0641136,1.4563325e-07,0.14348035,28.938929101935138,295.39526
2008-07-15,-3.625,38.625,13.451406,0.98856455,1.1484309e-07,0.15129346,28.51450056941421,297.0066
2008-07-16,-3.625,38.625,13.051553,1.3616557,1.2064977e-07,0.1578027,28.09007203689328,295.95386
2008-07-17,-3.625,38.625,14.598397,0.060329005,0.0,0.15959843,27.665643504372348,297.50983
2008-07-18,-3.625,38.625,13.596395,0.0,0.0,0.15626219,27.24121497185142,301.26706
2008-07-19,-3.625,38.625,12.863458,0.23831777,4.0545657e-08,0.15320995,26.81678643933049,303.43555
2008-07-20,-3.625,38.625,11.803355,0.0,0.0,0.14966783,26.636705216434265,301.5701
2008-07-21,-3.625,38.625,13.108947,0.0,0.0,0.14756069,26.456623993538045,301.76196
2008-07-22,-3.625,38.625,12.88424,0.0,0.0,0.14558883,26.27654277064182,302.48074
2008-07-23,-3.625,38.625,12.454717,0.0891659,0.0,0.14423826,26.096461547745598,303.70377
2008-07-24,-3.625,38.625,12.539948,0.0,0.0,0.14299479,25.916380324849374,301.3955
2008-07-25,-3.625,38.625,13.023774,0.0,0.0,0.14291568,25.73629910195315,298.5143
2008-07-26,-3.625,38.625,13.038456,0.0,0.0,0.14293256,25.55621787905693,299.5256
2008-07-27,-3.625,38.625,12.524714,0.0,0.0,0.14060563,25.376136656160707,300.1706
2008-07-28,-3.625,38.625,12.712173,0.0,0.0,0.13768382,25.2252334245929,299.299
2008-07-29,-3.625,38.625,12.431142,0.0,0.0,0.13520172,25.074330193025094,300.26477
2008-07-30,-3.625,38.625,11.845568,0.0,0.0,0.13155572,24.923426961457288,300.18112
2008-07-31,-3.625,38.625,11.969856,0.0,0.0,0.12720063,24.77252372988948,299.98575
2008-08-01,-3.625,38.625,12.3135395,0.0,0.0,0.1270475,24.621620498321672,300.0691
2008-08-02,-3.625,38.625,12.086311,0.0,0.0,0.12662873,24.470717266753866,301.71542
2008-08-03,-3.625,38.625,11.755485,0.0,0.0,0.12613344,24.31981403518606,303.9795
2008-08-04,-3.625,38.625,11.514756,0.0053268033,0.0,0.12742643,24.168910803618253,304.4255
2008-08-05,-3.625,38.625,11.851787,0.0,0.0,0.12585005,24.28614327477084,304.56808
2008-08-06,-3.625,38.625,11.732406,0.17112382,2.5239027e-08,0.12567937,24.40337574592343,302.6352
2008-08-07,-3.625,38.625,11.536789,0.0,0.0,0.1241346,24.520608217076017,300.78772
2008-08-08,-3.625,38.625,10.701727,0.0,0.0,0.12191485,24.637840688228607,299.2662
2008-08-09,-3.625,38.625,10.897376,0.0,0.0,0.120791316,24.755073159381194,300.68738
2008-08-10,-3.625,38.625,11.31873,0.0,0.0,0.12016766,24.87230563053378,301.72156
2008-08-11,-3.625,38.625,11.51521,0.0,0.0,0.12094395,24.98953810168637,300.6255
2008-08-12,-3.625,38.625,11.899032,0.0,0.0,0.121709846,25.106770572838958,298.56464
2008-08-13,-3.625,38.625,11.3873005,0.0,0.0,0.1205159,24.96589009684545,299.0132
2008-08-14,-3.625,38.625,11.147115,0.0,0.0,0.11919103,24.825009620851937,298.304
2008-08-15,-3.625,38.625,10.499461,0.0,0.0,0.11704854,24.684129144858428,295.8213
2008-08-16,-3.625,38.625,9.615892,0.0,0.0,0.11616854,24.54324866886492,295.36496
2008-08-17,-3.625,38.625,11.183871,0.0,0.0,0.1178691,24.40236819287141,296.77533
2008-08-18,-3.625,38.625,11.0804,0.0,0.0,0.11884942,24.2614877168779,299.25882
2008-08-19,-3.625,38.625,10.821705,0.0,0.0,0.11798241,24.12060724088439,298.72366
2008-08-20,-3.625,38.625,9.894574,0.0,0.0,0.11614983,23.97972676489088,298.68268
2008-08-21,-3.625,38.625,10.33871,0.0,0.0,0.11682248,23.885722168617775,300.74084
2008-08-22,-3.625,38.625,10.589722,0.3089893,0.0,0.1218104,23.791717572344673,300.87903
2008-08-23,-3.625,38.625,10.28828,0.092479736,0.0,0.11912193,23.697712976071568,299.34592
2008-08-24,-3.625,38.625,10.192309,0.0,0.0,0.11929108,23.603708379798462,299.332
2008-08-25,-3.625,38.625,9.763759,0.0,0.0,0.1165211,23.50970378352536,300.37576
2008-08-26,-3.625,38.625,9.698357,0.0,0.0,0.11697395,23.415699187252255,301.55884
2008-08-27,-3.625,38.625,8.666457,0.0,0.0,0.116968766,23.321694590979153,301.82324
2008-08-28,-3.625,38.625,9.225127,0.0,0.0,0.1169137,23.227689994706047,301.3116
2008-08-29,-3.625,38.625,9.330634,0.0,0.0,0.117014386,23.920872352189487,300.4923
2008-08-30,-3.625,38.625,8.7217245,0.016655704,0.0,0.120039046,24.614054709672928,297.4105
2008-08-31,-3.625,38.625,9.726652,0.0,0.0,0.11792423,25.30723706715637,296.2919
2008-09-01,-3.625,38.625,9.324461,0.0,0.0,0.117857,26.00041942463981,297.83618
2008-09-02,-3.625,38.625,9.372185,0.0,0.0,0.11703006,26.693601782123245,298.1839
2008-09-03,-3.625,38.625,8.693009,0.0,0.0,0.11615803,27.386784139606686,296.02496
2008-09-04,-3.625,38.625,9.530061,0.0,0.0,0.11917112,28.079966497090126,296.2693
2008-09-05,-3.625,38.625,8.584974,0.07665445,0.0,0.117957234,28.773148854573567,294.4719
2008-09-06,-3.625,38.625,0.38679066,6.133845,8.521824e-07,0.13472188,27.90956378534988,290.3685
2008-09-07,-3.625,38.625,7.375403,0.32367074,0.0,0.16409402,27.045978716126193,293.1663
2008-09-08,-3.625,38.625,10.626082,2.2211094,2.3691526e-07,0.17020951,26.182393646902508,297.02777
2008-09-09,-3.625,38.625,8.523438,3.4532738,3.9275068e-07,0.17743075,25.318808577678823,297.1637
2008-09-10,-3.625,38.625,8.25434,2.348579,3.5074171e-07,0.18487988,24.455223508455134,295.4734
2008-09-11,-3.625,38.625,8.808937,0.12920034,0.0,0.18848622,23.59163843923145,295.16348
2008-09-12,-3.625,38.625,8.734145,0.0,0.0,0.17804977,22.72805337000776,291.27917
2008-09-13,-3.625,38.625,8.572797,0.0,0.0,0.17324512,21.864468300784075,290.65286
2008-09-14,-3.625,38.625,8.63288,0.0,0.0,0.16736564,22.762812398098134,291.26578
2008-09-15,-3.625,38.625,8.37001,0.0,0.0,0.16116717,23.66115649541219,294.07016
2008-09-16,-3.625,38.625,8.226077,0.0,0.0,0.15849748,24.55950059272625,295.405
2008-09-17,-3.625,38.625,7.730445,0.13637193,0.0,0.15836781,25.457844690040304,295.01434
2008-09-18,-3.625,38.625,7.802812,0.06818245,0.0,0.15128484,26.356188787354363,294.67154
2008-09-19,-3.625,38.625,8.697157,0.0023998995,0.0,0.15002069,27.25453288466842,295.82968
2008-09-20,-3.625,38.625,7.314827,0.056334667,0.0,0.15019083,28.152876981982477,297.11536
2008-09-21,-3.625,38.625,6.936184,4.654973,5.7209115e-07,0.16454485,29.051221079296536,294.48083
2008-09-22,-3.625,38.625,6.9952435,3.3912199,1.6303487e-07,0.18546855,28.497957176080455,291.58234
2008-09-23,-3.625,38.625,5.903659,6.526541,7.0354633e-07,0.20328048,27.944693272864377,291.55118
