time,longitude,latitude,snr_[MJ/m2],tp_[mm],ro_[m],sm_[m3/m3],le_[W/m2],t2m_[K]
2008-02-18,15.875,63.625,-3.0627563,0.25559586,1.4190516e-05,0.33502942,3.8621957517332497,273.23572
2008-02-19,15.875,63.625,-2.9998848,0.40915024,1.4163932e-05,0.33656368,3.72080811454604,271.25256
2008-02-20,15.875,63.625,-3.1862001,0.0053529977,1.4454388e-05,0.33624214,3.579420477358831,274.4298
2008-02-21,15.875,63.625,-1.3327016,1.0734565,1.4215623e-05,0.3412205,3.438032840171622,273.49026
2008-02-22,15.875,63.625,-3.2126017,2.0450306,1.433476e-05,0.34230775,3.296645202984412,273.90237
2008-02-23,15.875,63.625,-3.6500492,1.4686726,1.4249099e-05,0.34157038,3.1552575657972026,272.4657
2008-02-24,15.875,63.625,-2.6599517,3.335628,1.4249099e-05,0.3425035,3.0138699286099935,274.48767
2008-02-25,15.875,63.625,-4.399868,0.030378213,1.4198885e-05,0.33941332,2.8724822914227843,273.1156
2008-02-26,15.875,63.625,-1.3616173,5.667499,1.414867e-05,0.3461396,2.7310946542355747,270.13495
2008-02-27,15.875,63.625,0.16308227,7.1945357,1.414867e-05,0.3500882,2.934868443170907,271.23795
2008-02-28,15.875,63.625,-1.9679776,1.7996403,1.4165408e-05,0.34809932,3.1386422321062395,269.66037
2008-02-29,15.875,63.625,-1.2756312,0.33814332,1.41806695e-05,0.34471998,3.342416021041572,266.66797
2008-03-01,15.875,63.625,0.17385192,2.5662637,1.4094546e-05,0.34713092,3.5461898099769043,270.90256
2008-03-02,15.875,63.625,0.5231298,1.5900086,1.4069393e-05,0.3490118,3.7499635989122364,271.04422
2008-03-03,15.875,63.625,-1.3574898,4.166511,1.41898845e-05,0.3517234,3.953737387847569,268.83035
2008-03-04,15.875,63.625,-2.661754,0.01820283,1.424506e-05,0.3457958,4.157511176782902,265.98773
2008-03-05,15.875,63.625,-1.212502,1.3662854,1.41898845e-05,0.34342316,4.361284965718234,266.826
2008-03-06,15.875,63.625,-1.1349313,1.2902813,1.3965938e-05,0.3407035,4.370369327565034,272.86594
2008-03-07,15.875,63.625,-2.1199124,0.08731898,1.39716185e-05,0.33996806,4.379453689411834,271.54486
2008-03-08,15.875,63.625,0.33063382,4.200432,1.3982978e-05,0.34622645,4.388538051258634,271.42142
2008-03-09,15.875,63.625,-0.7444996,5.4897957,1.4305514e-05,0.3501315,4.3976224131054344,274.89426
2008-03-10,15.875,63.625,-0.5099869,3.620508,1.4471852e-05,0.3543745,4.406706774952235,273.81067
2008-03-11,15.875,63.625,1.0608025,0.36924005,1.4202466e-05,0.35430607,4.415791136799035,273.7013
2008-03-12,15.875,63.625,1.1525793,5.160991,1.4767609e-05,0.362554,4.424875498645835,274.30673
2008-03-13,15.875,63.625,0.9728697,0.88370377,1.39050835e-05,0.36321738,4.433959860492635,273.73166
2008-03-14,15.875,63.625,1.0348976,1.8340386,1.3888856e-05,0.36612025,4.350898606288764,273.00516
2008-03-15,15.875,63.625,0.89387286,0.55910146,1.3813395e-05,0.36507565,4.267837352084892,271.44507
2008-03-16,15.875,63.625,0.27097255,0.61401385,1.3763088e-05,0.36422113,4.184776097881021,270.47305
2008-03-17,15.875,63.625,0.3630622,0.92158467,1.3662472e-05,0.36310002,4.10171484367715,269.27936
2008-03-18,15.875,63.625,1.4056171,1.1458564,1.3698987e-05,0.36079645,4.018653589473278,269.08554
2008-03-19,15.875,63.625,0.22897123,0.5167426,1.3788241e-05,0.35770124,3.9355923352694067,266.6753
2008-03-20,15.875,63.625,0.83961546,0.4485971,1.375051e-05,0.35451365,3.8525310810655355,263.94165
2008-03-21,15.875,63.625,1.470963,0.33083108,1.37241395e-05,0.35033408,3.769469826861664,263.57074
2008-03-22,15.875,63.625,0.6315281,0.24260314,1.371846e-05,0.34626693,4.626777911282799,262.27032
2008-03-23,15.875,63.625,0.9967631,0.0,1.3775663e-05,0.34293172,5.484085995703936,260.09137
2008-03-24,15.875,63.625,1.6322626,0.0018565898,1.375619e-05,0.34013483,6.34139408012507,261.4903
2008-03-25,15.875,63.625,1.2192472,0.5392174,1.3679512e-05,0.33900562,7.198702164546207,265.95993
2008-03-26,15.875,63.625,2.1453698,0.06769989,1.36555755e-05,0.33917084,8.056010248967342,268.11664
2008-03-27,15.875,63.625,0.37692937,0.027588796,1.3624742e-05,0.3399137,8.913318333388478,269.00742
2008-03-28,15.875,63.625,2.431841,0.3352601,1.3632452e-05,0.34156036,9.770626417809613,269.66525
2008-03-29,15.875,63.625,2.6708152,0.51693285,1.4365964e-05,0.34412804,10.62793450223075,274.72324
2008-03-30,15.875,63.625,3.8646326,1.7837193,1.7618493e-05,0.35255402,10.622099162665782,276.81888
2008-03-31,15.875,63.625,2.5169668,0.0896004,1.8128463e-05,0.3564599,10.616263823100812,276.7521
2008-04-01,15.875,63.625,2.8694544,0.0,1.51927625e-05,0.36112544,10.610428483535845,275.19058
2008-04-02,15.875,63.625,3.6957998,0.0,1.5176915e-05,0.36508474,10.604593143970877,275.37207
2008-04-03,15.875,63.625,1.7325771,2.770398,1.41327055e-05,0.3738274,10.59875780440591,273.77823
2008-04-04,15.875,63.625,2.6002223,7.827437,1.7271917e-05,0.38253492,10.592922464840942,273.7781
2008-04-05,15.875,63.625,4.155899,2.0668786,1.5025307e-05,0.3828799,10.587087125275973,273.91553
2008-04-06,15.875,63.625,3.8527188,0.52710205,1.426996e-05,0.3797876,10.581251785711006,273.1787
2008-04-07,15.875,63.625,1.893851,8.917894,1.4110576e-05,0.39153308,10.709765936351484,272.58182
2008-04-08,15.875,63.625,4.603303,1.0042392,1.4163804e-05,0.39078552,10.838280086991963,271.24176
2008-04-09,15.875,63.625,1.5071533,8.185752,1.4460444e-05,0.3947366,10.966794237632442,270.42905
2008-04-10,15.875,63.625,2.7884624,3.085866,1.4645842e-05,0.39490578,11.09530838827292,270.34836
2008-04-11,15.875,63.625,3.4383514,0.2348193,1.4917359e-05,0.3873434,11.2238225389134,272.25885
2008-04-12,15.875,63.625,2.3030565,1.2918507,1.5233435e-05,0.38891232,11.352336689553878,272.8898
2008-04-13,15.875,63.625,2.5499382,2.7797415,1.5298325e-05,0.39111412,11.480850840194357,273.1827
2008-04-14,15.875,63.625,4.4450893,0.2791668,1.5478045e-05,0.3879057,11.609364990834836,273.15448
2008-04-15,15.875,63.625,4.4434752,0.43494698,1.6890659e-05,0.3871775,12.210949013630549,274.631
2008-04-16,15.875,63.625,4.3838654,0.040844943,1.585572e-05,0.386603,12.812533036426261,273.21432
2008-04-17,15.875,63.625,5.5658474,0.001314518,1.6779719e-05,0.38628966,13.414117059221974,274.75583
2008-04-18,15.875,63.625,4.142535,0.00425532,1.8765273e-05,0.38723373,14.015701082017685,275.89313
2008-04-19,15.875,63.625,4.215679,0.13720949,1.7014758e-05,0.3898322,14.617285104813398,274.8551
2008-04-20,15.875,63.625,4.1572924,0.32860038,1.8385208e-05,0.3903293,15.21886912760911,274.76346
2008-04-21,15.875,63.625,5.34384,0.0043592425,1.8352612e-05,0.39015764,15.820453150404823,275.1454
2008-04-22,15.875,63.625,7.261496,0.0,1.9208734e-05,0.3901425,16.422037173200536,274.77588
2008-04-23,15.875,63.625,7.1396174,0.0,2.0660222e-05,0.39081892,17.707253702812725,276.33905
2008-04-24,15.875,63.625,7.4849277,0.0,2.1216114e-05,0.3943883,18.992470232424914,275.89667
2008-04-25,15.875,63.625,7.907666,0.0,2.20528e-05,0.3972686,20.2776867620371,276.14093
2008-04-26,15.875,63.625,8.531554,0.25746155,2.4442941e-05,0.39977273,21.562903291649288,277.20523
2008-04-27,15.875,63.625,4.3241262,1.5394828,2.5170473e-05,0.40430132,22.848119821261477,278.39578
2008-04-28,15.875,63.625,5.7530165,0.10964656,2.6457492e-05,0.40312728,24.133336350873666,278.89944
2008-04-29,15.875,63.625,8.98183,0.072096124,2.9303044e-05,0.40355062,25.418552880485855,284.38937
2008-04-30,15.875,63.625,10.580279,0.0,2.8805169e-05,0.4036529,26.70376941009804,284.90598
