time,longitude,latitude,snr_[MJ/m2],tp_[mm],ro_[m],sm_[m3/m3],le_[W/m2]
2010-01-20,15.875,63.625,-1.3565729,0.08216601,3.596531e-05,0.32624763,1.4294675094316953
2010-01-21,15.875,63.625,-0.4577315,0.58406645,3.5830024e-05,0.326865,1.339207800036227
2010-01-22,15.875,63.625,-1.5304308,0.8164942,3.52955e-05,0.32797077,1.2489480906407588
2010-01-23,15.875,63.625,-2.1917632,0.23542672,3.500843e-05,0.32736123,1.1586883812452906
2010-01-24,15.875,63.625,-1.5531276,0.6112959,3.469827e-05,0.32713994,1.0684286718498224
2010-01-25,15.875,63.625,-1.7783474,2.898679,3.469827e-05,0.3305885,0.9781689624543543
2010-01-26,15.875,63.625,-0.47117755,0.5717294,3.4679575e-05,0.32998115,1.1477809985754666
2010-01-27,15.875,63.625,-1.5883088,8.887929,3.4614135e-05,0.33942625,1.317393034696579
2010-01-28,15.875,63.625,-1.2267916,3.4645438,3.4461802e-05,0.34346703,1.4870050708176912
2010-01-29,15.875,63.625,-1.7750051,0.8721944,3.3998764e-05,0.34001693,1.6566171069388036
2010-01-30,15.875,63.625,-1.7402034,0.48964256,3.358467e-05,0.33489063,1.826229143059916
2010-01-31,15.875,63.625,-2.0174959,0.49007943,3.343124e-05,0.33124357,1.9958411791810282
2010-02-01,15.875,63.625,-0.21684289,2.548948,3.328805e-05,0.33363658,2.1654532153021404
2010-02-02,15.875,63.625,-1.4980061,1.1808196,3.315741e-05,0.33054462,2.3350652514232526
2010-02-03,15.875,63.625,-1.0874656,0.81501174,3.2955937e-05,0.3322436,2.310801280179509
2010-02-04,15.875,63.625,-0.49188906,2.545511,3.254747e-05,0.33339313,2.2865373089357655
2010-02-05,15.875,63.625,-1.8499427,2.8065236,3.2455424e-05,0.3357184,2.262273337692022
2010-02-06,15.875,63.625,-3.2383823,0.054624796,3.226031e-05,0.33448142,2.2380093664482787
2010-02-07,15.875,63.625,-4.4606915,0.29274994,3.1804764e-05,0.33258796,2.213745395204535
2010-02-08,15.875,63.625,-2.401889,0.8813478,3.1695752e-05,0.33503652,2.1894814239607916
2010-02-09,15.875,63.625,-1.0115622,0.8552154,3.1583353e-05,0.33475554,2.165217452717048
2010-02-10,15.875,63.625,-1.2923489,1.8059541,3.132504e-05,0.33493298,2.1409534814733044
2010-02-11,15.875,63.625,-1.8310843,1.8050231,3.1068e-05,0.33172813,2.0134527908845077
2010-02-12,15.875,63.625,-1.4952852,0.008288409,3.0956446e-05,0.3304258,1.8859521002957114
2010-02-13,15.875,63.625,-2.284516,0.05404712,3.069813e-05,0.3278097,1.7584514097069146
2010-02-14,15.875,63.625,-4.0013433,0.007854452,3.0671832e-05,0.32971704,1.6309507191181183
2010-02-15,15.875,63.625,-2.396832,0.0,3.036008e-05,0.33078462,1.5034500285293215
2010-02-16,15.875,63.625,0.29189372,0.64727193,3.0029662e-05,0.33198884,1.375949337940525
2010-02-17,15.875,63.625,0.14415586,2.1267276,2.9773466e-05,0.33209363,1.2484486473517284
2010-02-18,15.875,63.625,-0.6861662,0.65012586,2.9694573e-05,0.3310339,1.120947956762932
2010-02-19,15.875,63.625,-0.4340474,0.6724219,2.9421413e-05,0.32982498,1.255804198552613
2010-02-20,15.875,63.625,-1.3058368,0.51435566,2.9275501e-05,0.32760638,1.3906604403422937
2010-02-21,15.875,63.625,-0.15727985,2.5891805,2.8969682e-05,0.32916078,1.5255166821319748
2010-02-22,15.875,63.625,-0.7648918,0.45623606,2.8967137e-05,0.32657975,1.6603729239216558
2010-02-23,15.875,63.625,-0.78604245,0.05270786,2.880935e-05,0.32636252,1.7952291657113366
2010-02-24,15.875,63.625,-0.013356866,0.106708944,2.8654957e-05,0.3254555,1.9300854075010176
2010-02-25,15.875,63.625,-0.3507161,0.012133727,2.8502262e-05,0.3235496,2.0649416492906987
2010-02-26,15.875,63.625,0.5791115,6.1505737,2.8165898e-05,0.33249235,2.1997978910803795
2010-02-27,15.875,63.625,0.6428446,2.2809486,2.8049679e-05,0.33592725,2.419601681780208
2010-02-28,15.875,63.625,0.45721054,4.0645466,2.7855838e-05,0.3403577,2.6394054724800364
2010-03-01,15.875,63.625,-0.3089802,0.3052949,2.7747372e-05,0.3381464,2.8592092631798653
2010-03-02,15.875,63.625,-1.830828,0.28117645,2.7452728e-05,0.33556074,3.079013053879694
2010-03-03,15.875,63.625,-2.2522712,0.18461587,2.7332586e-05,0.33387154,3.2988168445795223
2010-03-04,15.875,63.625,-2.6227863,0.0,2.7058042e-05,0.3312046,3.5186206352793508
2010-03-05,15.875,63.625,-1.423788,0.0,2.7058042e-05,0.32931012,3.7384244259791792
2010-03-06,15.875,63.625,-0.15934758,0.18066108,2.6849277e-05,0.32758194,3.9582282166790077
2010-03-07,15.875,63.625,0.081382826,1.1497964,2.6814103e-05,0.3283295,4.02429373934865
2010-03-08,15.875,63.625,-2.066958,0.61298597,2.710144e-05,0.33310732,4.090359262018292
2010-03-09,15.875,63.625,-1.9427364,1.283415,2.636871e-05,0.33701485,4.156424784687934
2010-03-10,15.875,63.625,-0.22818045,0.8813476,2.8725415e-05,0.33918697,4.222490307357576
2010-03-11,15.875,63.625,-0.6740214,0.7517578,2.8690243e-05,0.34516916,4.288555830027218
2010-03-12,15.875,63.625,-1.5127093,0.20315547,2.562593e-05,0.3480721,4.35462135269686
2010-03-13,15.875,63.625,-1.4550601,0.102166355,2.547518e-05,0.34505805,4.420686875366503
2010-03-14,15.875,63.625,-1.2445437,0.0692563,2.5409397e-05,0.34324196,4.486752398036145
2010-03-15,15.875,63.625,-0.7243961,0.15515383,2.5277379e-05,0.34138075,4.5088397908127975
2010-03-16,15.875,63.625,1.0478325,0.4081676,2.5256822e-05,0.3412688,4.53092718358945
2010-03-17,15.875,63.625,0.8929122,0.2673038,2.5088715e-05,0.3412136,4.5530145763661025
2010-03-18,15.875,63.625,-0.03863884,2.3653817,2.4921064e-05,0.34554324,4.5751019691427555
2010-03-19,15.875,63.625,1.248773,4.5253463,2.4833356e-05,0.3534472,4.5971893619194075
2010-03-20,15.875,63.625,2.9199905,1.5224938,2.487721e-05,0.35669336,4.6192767546960605
2010-03-21,15.875,63.625,-0.26369977,0.002998058,2.441811e-05,0.35618356,4.6413641474727125
2010-03-22,15.875,63.625,-0.3028935,0.16236885,2.4410345e-05,0.35535684,4.6634515402493655
2010-03-23,15.875,63.625,1.0875125,0.022026468,2.4311215e-05,0.35519958,5.187322730543437
2010-03-24,15.875,63.625,2.2007022,0.5087039,2.4240408e-05,0.35562593,5.711193920837508
2010-03-25,15.875,63.625,1.0075566,4.3721504,2.4089659e-05,0.3618032,6.235065111131579
2010-03-26,15.875,63.625,3.1758182,0.3812207,2.5328085e-05,0.3625725,6.758936301425651
2010-03-27,15.875,63.625,0.922761,9.624193,2.3671673e-05,0.3787957,7.282807491719723
2010-03-28,15.875,63.625,2.5938313,0.31920338,2.3515899e-05,0.37711656,7.806678682013794
2010-03-29,15.875,63.625,3.0375345,0.18169826,2.3372913e-05,0.37324572,8.330549872307865
2010-03-30,15.875,63.625,2.960701,1.1222024,2.3257797e-05,0.37578365,8.854421062601936
2010-03-31,15.875,63.625,3.633877,0.8472902,2.3032131e-05,0.37768576,9.061880237250415
2010-04-01,15.875,63.625,2.097,3.8246198,2.7090153e-05,0.38585973,9.269339411898894
2010-04-02,15.875,63.625,2.6361244,0.016095687,2.3782859e-05,0.3853746,9.476798586547375
2010-04-03,15.875,63.625,1.2404484,0.61182606,2.3041364e-05,0.3865736,9.684257761195854
2010-04-04,15.875,63.625,4.069987,0.006116463,2.2593791e-05,0.38634053,9.891716935844332
2010-04-05,15.875,63.625,4.256438,0.4747305,2.2403068e-05,0.3887549,10.099176110492813
2010-04-06,15.875,63.625,3.2906272,0.39985368,2.3083412e-05,0.39087513,10.306635285141292
2010-04-07,15.875,63.625,1.460889,0.17677769,2.342473e-05,0.39242977,10.51409445978977
2010-04-08,15.875,63.625,4.174746,1.7029248,2.5539895e-05,0.3959002,10.52560965978989
2010-04-09,15.875,63.625,2.359984,3.0248632,2.6458361e-05,0.4008983,10.537124859790007
2010-04-10,15.875,63.625,4.372774,0.0,2.5554047e-05,0.40005437,10.548640059790126
2010-04-11,15.875,63.625,5.3564157,0.0,2.4339754e-05,0.4012251,10.560155259790243
2010-04-12,15.875,63.625,5.0255895,0.19158919,2.5988236e-05,0.40448847,10.571670459790361
2010-04-13,15.875,63.625,3.0207138,0.017659856,2.4538502e-05,0.4051571,10.58318565979048
2010-04-14,15.875,63.625,2.5260623,0.31702664,2.4306495e-05,0.4078288,10.594700859790597
2010-04-15,15.875,63.625,3.1699796,1.5314267,2.5922498e-05,0.41066495,10.606216059790716
2010-04-16,15.875,63.625,6.2665915,0.2754107,2.263737e-05,0.4100532,11.27655859346743
2010-04-17,15.875,63.625,5.3309317,3.2678323,2.4446384e-05,0.41410813,11.946901127144141
2010-04-18,15.875,63.625,6.3997436,1.0197924,2.3337583e-05,0.41293216,12.617243660820854
2010-04-19,15.875,63.625,5.1421843,0.354315,2.391855e-05,0.40942487,13.287586194497568
2010-04-20,15.875,63.625,7.331745,0.000712091,2.4678393e-05,0.40900928,13.957928728174279
2010-04-21,15.875,63.625,6.353969,0.52832466,2.5505122e-05,0.41084892,14.62827126185099
2010-04-22,15.875,63.625,7.784762,0.059245747,2.6245085e-05,0.410158,15.298613795527704
2010-04-23,15.875,63.625,5.718889,0.14433397,2.6844398e-05,0.41197324,15.968956329204417
2010-04-24,15.875,63.625,9.515827,0.0,2.7613414e-05,0.41397476,16.602035094466473
2010-04-25,15.875,63.625,7.125452,0.041021302,2.8473394e-05,0.41559023,17.23511385972853
2010-04-26,15.875,63.625,8.890283,0.38810065,3.0027095e-05,0.42477417,17.868192624990584
2010-04-27,15.875,63.625,8.148774,0.048009746,2.8777642e-05,0.4144218,18.50127139025264
2010-04-28,15.875,63.625,9.916166,0.0343951,2.9211073e-05,0.41171542,19.1343501555147
2010-04-29,15.875,63.625,4.8569946,4.8528647,3.1687057e-05,0.42018247,19.767428920776755
2010-04-30,15.875,63.625,5.3464937,8.031602,3.399945e-05,0.4309958,20.40050768603881
2010-05-01,15.875,63.625,7.8185744,13.2163315,3.506426e-05,0.4397203,21.033586451300867
2010-05-02,15.875,63.625,10.066963,1.2341182,3.1092237e-05,0.43309337,22.6787193160918
2010-05-03,15.875,63.625,10.314718,1.9158734,3.2518023e-05,0.43078318,24.323852180882735
2010-05-04,15.875,63.625,8.985794,0.49638122,3.2933276e-05,0.4306952,25.96898504567367
2010-05-05,15.875,63.625,9.545188,1.0662708,3.3685523e-05,0.42625585,27.6141179104646
2010-05-06,15.875,63.625,10.623345,0.72232467,3.443686e-05,0.42493582,29.259250775255538
2010-05-07,15.875,63.625,9.592523,0.05671258,3.4848494e-05,0.4221261,30.90438364004647
2010-05-08,15.875,63.625,10.261669,0.0075038057,3.5285906e-05,0.42062038,32.5495165048374
2010-05-09,15.875,63.625,11.536546,-1.6653345e-13,3.5401703e-05,0.4204422,34.19464936962834
2010-05-10,15.875,63.625,6.68362,5.247192,3.695641e-05,0.4278132,35.13306379318237
2010-05-11,15.875,63.625,10.932279,0.81335676,3.6011912e-05,0.42962003,36.0714782167364
2010-05-12,15.875,63.625,11.014708,0.023944372,3.5746387e-05,0.42341432,37.00989264029043
2010-05-13,15.875,63.625,8.12544,7.953739,3.8511564e-05,0.43356505,37.94830706384447
2010-05-14,15.875,63.625,3.771749,17.216167,4.4662516e-05,0.4493274,38.8867214873985
2010-05-15,15.875,63.625,11.451013,0.80670464,3.6532107e-05,0.4501229,39.82513591095253
2010-05-16,15.875,63.625,10.473629,2.261443,3.7935275e-05,0.44365025,40.76355033450656
2010-05-17,15.875,63.625,10.766546,10.105153,4.2120802e-05,0.4499293,41.7019647580606
2010-05-18,15.875,63.625,10.78919,1.7206672,3.9230337e-05,0.450073,41.72312820123302
2010-05-19,15.875,63.625,9.497808,4.076206,4.0764677e-05,0.44625276,41.744291644405436
2010-05-20,15.875,63.625,9.681586,4.8318357,4.271925e-05,0.44719663,41.765455087577855
2010-05-21,15.875,63.625,15.276726,-1.6653345e-13,4.1668452e-05,0.43756765,41.786618530750275
2010-05-22,15.875,63.625,9.227752,0.48830956,4.2624255e-05,0.42854816,41.807781973922694
2010-05-23,15.875,63.625,10.887251,1.3028184,4.367188e-05,0.42723966,41.82894541709511
2010-05-24,15.875,63.625,12.438132,-1.6653345e-13,4.4041444e-05,0.42324042,41.85010886026753
2010-05-25,15.875,63.625,7.976938,2.3001237,4.5664445e-05,0.43951517,41.87127230343995
2010-05-26,15.875,63.625,3.1935062,2.2215369,4.6140765e-05,0.4439826,42.55849212684013
2010-05-27,15.875,63.625,6.2175827,13.274479,5.090077e-05,0.45207787,43.245711950240306
2010-05-28,15.875,63.625,2.3727736,16.019497,5.4402815e-05,0.4545549,43.93293177364049
2010-05-29,15.875,63.625,6.585448,8.715254,5.1410563e-05,0.46557742,44.62015159704067
2010-05-30,15.875,63.625,14.734255,0.4574924,5.0552913e-05,0.4446311,45.307371420440845
2010-05-31,15.875,63.625,13.858496,-1.6653345e-13,5.242833e-05,0.43557626,45.99459124384103
2010-06-01,15.875,63.625,15.253869,-8.326673e-14,5.4436892e-05,0.42966023,46.681811067241206
2010-06-02,15.875,63.625,15.017214,0.1920844,5.6417775e-05,0.42399102,47.36903089064138
2010-06-03,15.875,63.625,13.1672535,4.8373165,5.9419126e-05,0.4267179,47.816166447268586
2010-06-04,15.875,63.625,12.458922,0.06096233,5.913351e-05,0.41955835,48.26330200389579
2010-06-05,15.875,63.625,10.967921,0.12246757,6.027676e-05,0.41483393,48.71043756052299
2010-06-06,15.875,63.625,12.984334,0.0058043576,6.1035535e-05,0.4111154,49.15757311715019
2010-06-07,15.875,63.625,9.613546,0.682761,6.175744e-05,0.4090143,49.6047086737774
2010-06-08,15.875,63.625,8.598309,5.338279,6.3016036e-05,0.4146274,50.051844230404605
2010-06-09,15.875,63.625,4.901645,0.79724807,6.19791e-05,0.42618102,50.49897978703181
2010-06-10,15.875,63.625,17.388432,-8.326673e-14,6.174332e-05,0.41855502,50.94611534365901
2010-06-11,15.875,63.625,13.486029,0.15740769,6.14471e-05,0.41356334,50.84178651924486
2010-06-12,15.875,63.625,9.859804,0.12074398,6.125093e-05,0.41530815,50.73745769483072
2010-06-13,15.875,63.625,7.2868085,1.38896,6.138314e-05,0.41630477,50.63312887041657
2010-06-14,15.875,63.625,8.935135,0.13984288,6.0799346e-05,0.4158867,50.52880004600242
2010-06-15,15.875,63.625,12.66749,0.017794812,6.0416038e-05,0.4012007,50.42447122158827
2010-06-16,15.875,63.625,9.930899,0.008237076,6.015318e-05,0.39950413,50.32014239717412
2010-06-17,15.875,63.625,6.7296023,3.4221752,6.0640457e-05,0.4057727,50.21581357275998
2010-06-18,15.875,63.625,1.2043997,40.115494,7.645812e-05,0.42950082,50.11148474834583
2010-06-19,15.875,63.625,8.066794,9.769888,6.3832464e-05,0.44477224,50.9298261668947
2010-06-20,15.875,63.625,7.879577,2.2255008,5.9720838e-05,0.43507773,51.74816758544356
2010-06-21,15.875,63.625,7.350012,0.5580859,5.948583e-05,0.42714626,52.56650900399243
2010-06-22,15.875,63.625,10.908408,0.14200047,5.9488968e-05,0.42126688,53.3848504225413
2010-06-23,15.875,63.625,10.855999,-8.326673e-14,5.9882863e-05,0.41453916,54.20319184109017
2010-06-24,15.875,63.625,14.816641,0.011186684,5.999468e-05,0.4093964,55.02153325963903
2010-06-25,15.875,63.625,9.752698,9.354365,6.288382e-05,0.4145639,55.8398746781879
2010-06-26,15.875,63.625,13.179535,0.63831794,6.0045288e-05,0.41647014,56.658216096736766
2010-06-27,15.875,63.625,11.945207,-8.326673e-14,5.979381e-05,0.4062532,56.68559767029903
2010-06-28,15.875,63.625,17.907616,0.7682167,5.97942e-05,0.40509048,56.712979243861305
2010-06-29,15.875,63.625,14.182457,2.4228983,6.0377206e-05,0.40251225,56.74036081742357
2010-06-30,15.875,63.625,6.1527243,15.46744,6.52637e-05,0.4120155,56.767742390985845
2010-07-01,15.875,63.625,13.176332,5.0160017,6.144531e-05,0.42346063,56.79512396454811
2010-07-02,15.875,63.625,17.516176,0.0,5.885593e-05,0.40916586,56.82250553811038
2010-07-03,15.875,63.625,14.526733,0.536411,5.871521e-05,0.39778772,56.84988711167265
2010-07-04,15.875,63.625,9.413589,2.9518356,5.946132e-05,0.39452928,56.87726868523492
2010-07-05,15.875,63.625,12.423472,0.38749403,5.8108373e-05,0.39196357,56.8543153780478
2010-07-06,15.875,63.625,9.735534,0.47877482,5.802225e-05,0.38324517,56.831362070860685
2010-07-07,15.875,63.625,14.206018,0.113749616,5.771296e-05,0.37781516,56.80840876367357
2010-07-08,15.875,63.625,10.336308,0.4181391,5.726735e-05,0.37270278,56.78545545648645
2010-07-09,15.875,63.625,12.286134,0.43655133,5.703465e-05,0.36968872,56.76250214929934
2010-07-10,15.875,63.625,8.624712,1.7478848,5.691335e-05,0.36745164,56.73954884211222
2010-07-11,15.875,63.625,11.657495,13.951469,6.131045e-05,0.38252255,56.716595534925105
2010-07-12,15.875,63.625,14.651795,0.3275857,5.6255936e-05,0.38398013,56.69364222773799
2010-07-13,15.875,63.625,5.280117,4.6225014,5.852063e-05,0.38034368,55.60996010899544
2010-07-14,15.875,63.625,11.989112,0.58659405,5.5646524e-05,0.38587618,54.52627799025288
2010-07-15,15.875,63.625,14.901866,0.023425618,5.531415e-05,0.37783417,53.44259587151033
2010-07-16,15.875,63.625,9.502694,11.108788,5.933123e-05,0.38031396,52.358913752767776
2010-07-17,15.875,63.625,12.419386,8.315998,5.7744473e-05,0.3927654,51.27523163402522
2010-07-18,15.875,63.625,12.18333,9.277473,5.9365666e-05,0.3951648,50.19154951528267
2010-07-19,15.875,63.625,11.723176,0.69608825,5.3992342e-05,0.38859966,49.10786739654011
2010-07-20,15.875,63.625,6.841289,1.490002,5.4326545e-05,0.38367298,48.02418527779756
2010-07-21,15.875,63.625,7.7495127,1.2407343,5.4394706e-05,0.38127652,48.14360221778905
2010-07-22,15.875,63.625,9.049489,7.044967,5.638821e-05,0.3849163,48.26301915778054
2010-07-23,15.875,63.625,13.461045,0.0,5.484801e-05,0.38278943,48.38243609777203
2010-07-24,15.875,63.625,13.327643,0.0,5.4843247e-05,0.37359908,48.501853037763524
2010-07-25,15.875,63.625,3.48666,10.482962,5.6406912e-05,0.38135388,48.62126997775502
2010-07-26,15.875,63.625,3.089453,8.966079,5.8087837e-05,0.4033726,48.74068691774651
2010-07-27,15.875,63.625,6.879727,0.86538506,5.3823038e-05,0.40621907,48.860103857738
2010-07-28,15.875,63.625,11.899706,0.0012561281,5.4048392e-05,0.40152058,48.97952079772949
2010-07-29,15.875,63.625,5.154858,10.394698,5.828681e-05,0.40347213,48.245699317366984
2010-07-30,15.875,63.625,7.756145,12.816222,6.0362774e-05,0.42044872,47.511877837004484
2010-07-31,15.875,63.625,5.648769,1.2124231,5.553071e-05,0.41668382,46.77805635664198
2010-08-01,15.875,63.625,7.2487984,1.3834993,5.636224e-05,0.40774497,46.044234876279475
2010-08-02,15.875,63.625,10.106038,0.31058985,5.685081e-05,0.40372735,45.31041339591697
2010-08-03,15.875,63.625,8.37861,0.87651306,5.740112e-05,0.38919735,44.57659191555447
2010-08-04,15.875,63.625,5.418154,1.9924026,5.8112906e-05,0.3955993,43.842770435191966
2010-08-05,15.875,63.625,9.025174,0.5295506,5.7883757e-05,0.39192772,43.10894895482946
2010-08-06,15.875,63.625,9.988495,0.38483557,5.772288e-05,0.3836949,43.49143382299829
2010-08-07,15.875,63.625,8.272958,0.52548015,5.7753154e-05,0.37549806,43.87391869116712
2010-08-08,15.875,63.625,6.471309,0.8307309,5.76742e-05,0.37644202,44.25640355933595
2010-08-09,15.875,63.625,5.241046,9.9394655,5.9586942e-05,0.38566256,44.63888842750478
2010-08-10,15.875,63.625,2.8217313,8.892978,5.9854676e-05,0.40390134,45.02137329567361
2010-08-11,15.875,63.625,6.4488277,1.447382,5.7765024e-05,0.40598688,45.40385816384244
2010-08-12,15.875,63.625,6.4366407,3.4011211,5.814615e-05,0.40308055,45.786343032011274
2010-08-13,15.875,63.625,6.948009,0.23586465,5.7008718e-05,0.39745158,46.168827900180105
2010-08-14,15.875,63.625,5.1704497,0.79675233,5.686565e-05,0.3918567,44.427374722780996
2010-08-15,15.875,63.625,8.551113,0.06790289,5.648037e-05,0.38685268,42.685921545381895
2010-08-16,15.875,63.625,9.665784,0.0,5.822333e-05,0.3784493,40.94446836798279
2010-08-17,15.875,63.625,10.423014,0.0,5.6128338e-05,0.3741987,39.203015190583685
2010-08-18,15.875,63.625,9.910091,0.0,5.5546563e-05,0.3673022,37.461562013184576
2010-08-19,15.875,63.625,9.686328,0.0,5.5207587e-05,0.3640408,35.720108835785474
2010-08-20,15.875,63.625,2.5685291,1.7751746,5.542368e-05,0.36323205,33.97865565838637
2010-08-21,15.875,63.625,3.6089034,3.8331397,5.533226e-05,0.37601703,32.237202480987264
2010-08-22,15.875,63.625,8.235658,2.185569,5.483893e-05,0.38476425,32.10309927386266
2010-08-23,15.875,63.625,6.7813,1.2781157,5.3936583e-05,0.37810808,31.968996066738057
2010-08-24,15.875,63.625,4.1520524,2.0251853,5.369616e-05,0.37985796,31.83489285961345
2010-08-25,15.875,63.625,0.8348992,9.18208,5.541656e-05,0.3920734,31.700789652488847
2010-08-26,15.875,63.625,4.6270285,0.4330907,5.2641248e-05,0.3950476,31.566686445364244
2010-08-27,15.875,63.625,4.11595,0.92397785,5.261928e-05,0.3898707,31.432583238239637
2010-08-28,15.875,63.625,2.2879128,0.1872271,5.2178202e-05,0.38505632,31.298480031115034
2010-08-29,15.875,63.625,2.9204965,0.5752827,5.1842788e-05,0.382176,31.16437682399043
2010-08-30,15.875,63.625,5.3271546,1.0843742,5.1593455e-05,0.3829007,30.816790682298162
2010-08-31,15.875,63.625,2.2383728,4.588087,5.2065407e-05,0.39235663,30.469204540605894
2010-09-01,15.875,63.625,3.634546,0.018902497,5.0914758e-05,0.38973662,30.12161839891363
2010-09-02,15.875,63.625,3.4086888,0.0010794511,5.035028e-05,0.38430357,29.77403225722136
2010-09-03,15.875,63.625,4.7135854,0.06489046,4.9980576e-05,0.38184327,29.426446115529092
2010-09-04,15.875,63.625,6.102458,0.0,4.9558777e-05,0.37929958,29.078859973836828
2010-09-05,15.875,63.625,6.9245586,0.0,4.933874e-05,0.37609088,28.73127383214456
2010-09-06,15.875,63.625,6.4611607,0.0,4.8683683e-05,0.37368566,28.38368769045229
2010-09-07,15.875,63.625,6.5060835,0.0009414938,4.823272e-05,0.3703068,27.036901080497987
2010-09-08,15.875,63.625,5.3813353,0.00080353656,4.8020072e-05,0.36639023,25.690114470543683
2010-09-09,15.875,63.625,2.4022837,0.047626518,4.773434e-05,0.3631897,24.343327860589376
2010-09-10,15.875,63.625,3.6008563,0.043633044,4.7338966e-05,0.36217338,22.996541250635076
2010-09-11,15.875,63.625,1.4014069,0.5692601,4.7202517e-05,0.36079106,21.64975464068077
2010-09-12,15.875,63.625,0.917126,10.872918,4.98138e-05,0.37780806,20.302968030726465
2010-09-13,15.875,63.625,3.5848227,0.27023807,4.628117e-05,0.38762754,18.95618142077216
2010-09-14,15.875,63.625,0.54379046,9.103065,4.9342238e-05,0.39360112,17.609394810817857
2010-09-15,15.875,63.625,3.0508237,2.6277208,4.6741847e-05,0.40249196,17.37279713981681
2010-09-16,15.875,63.625,1.107754,5.7787037,4.7199024e-05,0.40198183,17.136199468815768
2010-09-17,15.875,63.625,2.5690093,4.8656745,4.62213e-05,0.40834278,16.89960179781472
2010-09-18,15.875,63.625,2.5744128,5.1739445,4.6122557e-05,0.41140932,16.663004126813675
2010-09-19,15.875,63.625,2.219021,0.7693384,4.464878e-05,0.4070626,16.42640645581263
2010-09-20,15.875,63.625,2.0429301,1.0732135,4.4477336e-05,0.40288872,16.189808784811582
2010-09-21,15.875,63.625,0.9616224,7.5827003,4.703186e-05,0.40995598,15.95321111381054
2010-09-22,15.875,63.625,1.0250245,2.647509,4.502198e-05,0.41138285,15.716613442809493
2010-09-23,15.875,63.625,2.7449212,2.0638704,4.503559e-05,0.408917,15.439852313311011
2010-09-24,15.875,63.625,-0.007057754,9.363137,4.6047142e-05,0.41707277,15.16309118381253
2010-09-25,15.875,63.625,2.222156,1.7128465,4.407925e-05,0.41471013,14.886330054314048
2010-09-26,15.875,63.625,1.2952427,0.0,4.3093747e-05,0.4074219,14.609568924815566
2010-09-27,15.875,63.625,2.7667093,0.012077255,4.3141954e-05,0.40688652,14.332807795317084
2010-09-28,15.875,63.625,2.181064,0.00080353656,4.326247e-05,0.4043606,14.056046665818602
2010-09-29,15.875,63.625,2.3929214,0.00013795722,4.3154007e-05,0.40406156,13.77928553632012
2010-09-30,15.875,63.625,2.5480447,0.0017450303,4.3320393e-05,0.4036568,13.502524406821639
2010-10-01,15.875,63.625,2.8452673,0.013142142,4.325976e-05,0.40160948,12.75341017861609
2010-10-02,15.875,63.625,2.0414846,0.03996199,4.3295917e-05,0.4003664,12.004295950410542
2010-10-03,15.875,63.625,0.06375469,0.30532312,4.321113e-05,0.39964288,11.255181722204993
2010-10-04,15.875,63.625,0.34456727,2.1416907,4.3655837e-05,0.4038713,10.506067493999446
2010-10-05,15.875,63.625,0.4618883,0.0025645704,4.305154e-05,0.40163192,9.756953265793896
2010-10-06,15.875,63.625,-0.23758334,0.22052482,4.3018706e-05,0.40274873,9.007839037588347
2010-10-07,15.875,63.625,0.9167299,1.7642273,4.3288852e-05,0.40252176,8.2587248093828
2010-10-08,15.875,63.625,1.0063618,0.030713085,4.261474e-05,0.40083775,7.5096105811772516
2010-10-09,15.875,63.625,1.0075458,0.0017097136,4.2537024e-05,0.39800626,7.2023612274615845
2010-10-10,15.875,63.625,-1.0808209,0.25780645,4.252996e-05,0.39573294,6.895111873745917
2010-10-11,15.875,63.625,-0.556083,0.22601971,4.2406522e-05,0.39304867,6.58786252003025
2010-10-12,15.875,63.625,-2.1401834,0.008746842,4.2300544e-05,0.3896578,6.280613166314583
2010-10-13,15.875,63.625,-0.5507585,1.960762,4.2485903e-05,0.3929663,5.973363812598917
2010-10-14,15.875,63.625,-3.058187,0.50010973,4.2037882e-05,0.39115852,5.66611445888325
2010-10-15,15.875,63.625,-2.9026532,0.01908238,4.1765245e-05,0.38774988,5.358865105167583
2010-10-16,15.875,63.625,-2.852892,0.0031773965,4.1715786e-05,0.38290018,5.051615751451916
2010-10-17,15.875,63.625,-0.93432015,0.84545124,4.1713294e-05,0.387831,5.110928323119879
2010-10-18,15.875,63.625,-0.4102095,0.34941512,4.1433173e-05,0.3877862,5.170240894787841
2010-10-19,15.875,63.625,-0.37094864,2.346907,4.1477644e-05,0.39250857,5.229553466455804
2010-10-20,15.875,63.625,-2.3403552,2.2095776,4.0868774e-05,0.3945722,5.288866038123766
2010-10-21,15.875,63.625,-3.7453008,0.0,4.0800616e-05,0.38596717,5.348178609791729
2010-10-22,15.875,63.625,-2.9268453,0.8857196,4.0722898e-05,0.3838402,5.407491181459692
2010-10-23,15.875,63.625,-3.3064308,0.1261765,4.0649753e-05,0.3794789,5.466803753127654
2010-10-24,15.875,63.625,-2.6876202,0.0,4.040787e-05,0.37988943,5.526116324795617
2010-10-25,15.875,63.625,-0.31121534,4.239925,4.0224168e-05,0.3897567,5.314529494003013
2010-10-26,15.875,63.625,-0.9993532,0.17784397,4.001761e-05,0.38910735,5.10294266321041
2010-10-27,15.875,63.625,-1.9040456,4.318304,4.0055016e-05,0.39454117,4.891355832417806
2010-10-28,15.875,63.625,-2.2926495,1.0169607,3.9895418e-05,0.39329106,4.6797690016252025
